id,label
4141,Cat
4142,Cat
4143,Dog
4144,Dog
4145,Cat
4146,Cat
4147,Cat
4148,Cat
4149,Dog
4150,Dog
4151,Dog
4152,Dog
4153,Dog
4154,Dog
4155,Cat
4156,Cat
4157,Cat
4158,Dog
4159,Cat
4160,Dog
4161,Cat
4162,Cat
4163,Cat
4164,Cat
4165,Dog
4166,Cat
4167,Dog
4168,Dog
4169,Dog
4170,Dog
4171,Dog
4172,Dog
4173,Dog
4174,Dog
4175,Dog
4176,Cat
4177,Cat
4178,Cat
4179,Dog
4180,Cat
4181,Cat
4182,Cat
4183,Dog
4184,Cat
4185,Cat
4186,Dog
4187,Cat
4188,Dog
4189,Cat
4190,Cat
4191,Dog
4192,Cat
4193,Cat
4194,Cat
4195,Cat
4196,Dog
4197,Cat
4198,Cat
4199,Cat
4200,Dog
4201,Cat
4202,Cat
4203,Dog
4204,Cat
4205,Cat
4206,Cat
4207,Dog
4208,Cat
4209,Cat
4210,Cat
4211,Cat
4212,Dog
4213,Dog
4214,Cat
4215,Dog
4216,Dog
4217,Dog
4218,Cat
4219,Dog
4220,Dog
4221,Cat
4222,Dog
4223,Cat
4224,Cat
4225,Cat
4226,Dog
4227,Dog
4228,Dog
4229,Dog
4230,Dog
4231,Cat
4232,Dog
4233,Cat
4234,Dog
4235,Dog
4236,Dog
4237,Cat
4238,Dog
4239,Dog
4240,Dog
4241,Dog
4242,Cat
4243,Dog
4244,Dog
4245,Cat
4246,Dog
4247,Cat
4248,Cat
4249,Cat
4250,Dog
4251,Dog
4252,Dog
4253,Cat
4254,Dog
4255,Cat
4256,Cat
4257,Dog
4258,Dog
4259,Dog
4260,Dog
4261,Dog
4262,Cat
4263,Dog
4264,Cat
4265,Cat
4266,Cat
4267,Dog
4268,Cat
4269,Cat
4270,Dog
4271,Dog
4272,Dog
4273,Dog
4274,Cat
4275,Cat
4276,Dog
4277,Cat
4278,Dog
4279,Cat
4280,Cat
4281,Cat
4282,Dog
4283,Dog
4284,Cat
4285,Dog
4286,Dog
4287,Cat
4288,Dog
4289,Dog
4290,Dog
4291,Cat
4292,Cat
4293,Cat
4294,Dog
4295,Cat
4296,Dog
4297,Cat
4298,Cat
4299,Dog
4300,Dog
4301,Dog
4302,Cat
4303,Cat
4304,Cat
4305,Cat
4306,Dog
4307,Cat
4308,Dog
4309,Dog
4310,Dog
4311,Cat
4312,Cat
4313,Dog
4314,Dog
4315,Cat
4316,Cat
4317,Dog
4318,Dog
4319,Cat
4320,Dog
4321,Dog
4322,Dog
4323,Cat
4324,Dog
4325,Cat
4326,Cat
4327,Cat
4328,Dog
4329,Dog
4330,Cat
4331,Cat
4332,Dog
4333,Dog
4334,Cat
4335,Dog
4336,Cat
4337,Cat
4338,Dog
4339,Dog
4340,Dog
4341,Dog
4342,Cat
4343,Dog
4344,Dog
4345,Cat
4346,Dog
4347,Dog
4348,Dog
4349,Cat
4350,Dog
4351,Dog
4352,Cat
4353,Cat
4354,Cat
4355,Dog
4356,Dog
4357,Dog
4358,Dog
4359,Cat
4360,Dog
4361,Dog
4362,Cat
4363,Dog
4364,Dog
4365,Cat
4366,Cat
4367,Dog
4368,Cat
4369,Dog
4370,Dog
4371,Dog
4372,Dog
4373,Dog
4374,Dog
4375,Dog
4376,Cat
4377,Dog
4378,Cat
4379,Cat
4380,Cat
4381,Dog
4382,Cat
4383,Cat
4384,Cat
4385,Cat
4386,Cat
4387,Cat
4388,Dog
4389,Cat
4390,Dog
4391,Dog
4392,Cat
4393,Dog
4394,Dog
4395,Dog
4396,Cat
4397,Cat
4398,Dog
4399,Dog
4400,Dog
4401,Dog
4402,Dog
4403,Dog
4404,Cat
4405,Cat
4406,Cat
4407,Dog
4408,Dog
4409,Cat
4410,Dog
4411,Cat
4412,Dog
4413,Cat
4414,Dog
4415,Cat
4416,Dog
4417,Dog
4418,Dog
4419,Dog
4420,Dog
4421,Dog
4422,Dog
4423,Cat
4424,Cat
4425,Dog
4426,Cat
4427,Dog
4428,Cat
4429,Dog
4430,Dog
4431,Cat
4432,Dog
4433,Cat
4434,Dog
4435,Dog
4436,Dog
4437,Cat
4438,Cat
4439,Dog
4440,Cat
4441,Dog
4442,Dog
4443,Dog
4444,Cat
4445,Cat
4446,Cat
4447,Dog
4448,Dog
4449,Dog
4450,Dog
4451,Cat
4452,Cat
4453,Cat
4454,Dog
4455,Dog
4456,Cat
4457,Cat
4458,Dog
4459,Cat
4460,Dog
4461,Cat
4462,Cat
4463,Cat
4464,Cat
4465,Dog
4466,Cat
4467,Cat
4468,Cat
4469,Cat
4470,Dog
4471,Dog
4472,Cat
4473,Cat
4474,Cat
4475,Dog
4476,Dog
4477,Cat
4478,Dog
4479,Dog
4480,Cat
4481,Cat
4482,Cat
4483,Cat
4484,Cat
4485,Cat
4486,Cat
4487,Cat
4488,Dog
4489,Cat
4490,Dog
4491,Cat
4492,Dog
4493,Dog
4494,Dog
4495,Dog
4496,Cat
4497,Dog
4498,Dog
4499,Dog
4500,Dog
4501,Cat
4502,Dog
4503,Dog
4504,Cat
4505,Dog
4506,Dog
4507,Dog
4508,Dog
4509,Dog
4510,Cat
4511,Dog
4512,Dog
4513,Dog
4514,Dog
4515,Cat
4516,Dog
4517,Cat
4518,Dog
4519,Dog
4520,Dog
4521,Dog
4522,Cat
4523,Cat
4524,Cat
4525,Cat
4526,Dog
4527,Cat
4528,Dog
4529,Cat
4530,Cat
4531,Dog
4532,Dog
4533,Dog
4534,Dog
4535,Dog
4536,Cat
4537,Dog
4538,Cat
4539,Dog
4540,Cat
4541,Dog
4542,Cat
4543,Dog
4544,Cat
4545,Dog
4546,Dog
4547,Dog
4548,Cat
4549,Dog
4550,Dog
4551,Dog
4552,Cat
4553,Cat
4554,Dog
4555,Cat
4556,Dog
4557,Dog
4558,Dog
4559,Dog
4560,Cat
4561,Dog
4562,Dog
4563,Dog
4564,Dog
4565,Dog
4566,Dog
4567,Dog
4568,Dog
4569,Dog
4570,Cat
4571,Cat
4572,Dog
4573,Dog
4574,Cat
4575,Dog
4576,Dog
4577,Cat
4578,Cat
4579,Dog
4580,Dog
4581,Dog
4582,Dog
4583,Cat
4584,Dog
4585,Dog
4586,Cat
4587,Dog
4588,Dog
4589,Dog
4590,Dog
4591,Cat
4592,Cat
4593,Dog
4594,Dog
4595,Dog
4596,Dog
4597,Cat
4598,Cat
4599,Dog
4600,Dog
4601,Cat
4602,Dog
4603,Cat
4604,Dog
4605,Cat
4606,Cat
4607,Cat
4608,Cat
4609,Cat
4610,Cat
4611,Cat
4612,Cat
4613,Dog
4614,Dog
4615,Cat
4616,Dog
4617,Dog
4618,Cat
4619,Dog
4620,Dog
4621,Dog
4622,Dog
4623,Cat
4624,Dog
4625,Dog
4626,Dog
4627,Cat
4628,Cat
4629,Dog
4630,Dog
4631,Dog
4632,Dog
4633,Dog
4634,Cat
4635,Cat
4636,Cat
4637,Dog
4638,Cat
4639,Dog
4640,Dog
4641,Dog
4642,Dog
4643,Dog
4644,Cat
4645,Cat
4646,Cat
4647,Cat
4648,Cat
4649,Cat
4650,Dog
4651,Dog
4652,Cat
4653,Cat
4654,Dog
4655,Dog
4656,Dog
4657,Dog
4658,Cat
4659,Dog
4660,Cat
4661,Cat
4662,Cat
4663,Dog
4664,Dog
4665,Cat
4666,Dog
4667,Dog
4668,Dog
4669,Dog
4670,Cat
4671,Cat
4672,Cat
4673,Cat
4674,Dog
4675,Cat
4676,Dog
4677,Cat
4678,Cat
4679,Dog
4680,Cat
4681,Dog
4682,Dog
4683,Cat
4684,Cat
4685,Dog
4686,Cat
4687,Dog
4688,Cat
4689,Dog
4690,Cat
4691,Dog
4692,Dog
4693,Dog
4694,Cat
4695,Dog
4696,Cat
4697,Cat
4698,Dog
4699,Dog
4700,Dog
4701,Cat
4702,Dog
4703,Cat
4704,Dog
4705,Cat
4706,Cat
4707,Cat
4708,Dog
4709,Dog
4710,Dog
4711,Cat
4712,Dog
4713,Dog
4714,Dog
4715,Cat
4716,Dog
4717,Dog
4718,Cat
4719,Cat
4720,Cat
4721,Dog
4722,Cat
4723,Dog
4724,Cat
4725,Cat
4726,Cat
4727,Dog
4728,Dog
4729,Dog
4730,Dog
4731,Dog
4732,Cat
4733,Cat
4734,Dog
4735,Cat
4736,Cat
4737,Cat
4738,Cat
4739,Cat
4740,Cat
4741,Dog
4742,Cat
4743,Cat
4744,Dog
4745,Dog
4746,Cat
4747,Cat
4748,Cat
4749,Dog
4750,Dog
4751,Cat
4752,Dog
4753,Cat
4754,Cat
4755,Dog
4756,Cat
4757,Cat
4758,Dog
4759,Cat
4760,Cat
4761,Cat
4762,Dog
4763,Cat
4764,Cat
4765,Cat
4766,Cat
4767,Dog
4768,Cat
4769,Cat
4770,Cat
4771,Dog
4772,Dog
4773,Cat
4774,Cat
4775,Dog
4776,Dog
4777,Cat
4778,Dog
4779,Cat
4780,Cat
4781,Dog
4782,Cat
4783,Cat
4784,Dog
4785,Dog
4786,Dog
4787,Cat
4788,Dog
4789,Dog
4790,Cat
4791,Cat
4792,Dog
4793,Cat
4794,Dog
4795,Dog
4796,Dog
4797,Cat
4798,Dog
4799,Cat
4800,Cat
4801,Dog
4802,Dog
4803,Cat
4804,Dog
4805,Dog
4806,Cat
4807,Dog
4808,Dog
4809,Dog
4810,Dog
4811,Dog
4812,Cat
4813,Cat
4814,Dog
4815,Dog
4816,Cat
4817,Cat
4818,Cat
4819,Dog
4820,Dog
4821,Dog
4822,Cat
4823,Dog
4824,Cat
4825,Dog
4826,Cat
4827,Dog
4828,Cat
4829,Cat
4830,Cat
4831,Cat
4832,Cat
4833,Dog
4834,Cat
4835,Cat
4836,Dog
4837,Dog
4838,Cat
4839,Cat
4840,Dog
4841,Cat
4842,Dog
4843,Cat
4844,Dog
4845,Dog
4846,Cat
4847,Dog
4848,Cat
4849,Dog
4850,Cat
4851,Cat
4852,Cat
4853,Dog
4854,Dog
4855,Dog
4856,Dog
4857,Dog
4858,Dog
4859,Dog
4860,Cat
4861,Dog
4862,Dog
4863,Cat
4864,Cat
4865,Cat
4866,Cat
4867,Cat
4868,Cat
4869,Cat
4870,Cat
4871,Dog
4872,Dog
4873,Dog
4874,Dog
4875,Dog
4876,Cat
4877,Dog
4878,Dog
4879,Dog
4880,Dog
4881,Cat
4882,Cat
4883,Dog
4884,Dog
4885,Dog
4886,Cat
4887,Dog
4888,Dog
4889,Cat
4890,Cat
4891,Cat
4892,Cat
4893,Dog
4894,Dog
4895,Dog
4896,Dog
4897,Dog
4898,Cat
4899,Dog
4900,Cat
4901,Cat
4902,Dog
4903,Dog
4904,Cat
4905,Cat
4906,Dog
4907,Cat
4908,Dog
4909,Cat
4910,Dog
4911,Dog
4912,Dog
4913,Cat
4914,Cat
4915,Cat
4916,Cat
4917,Dog
4918,Dog
4919,Cat
4920,Dog
4921,Cat
4922,Cat
4923,Cat
4924,Cat
4925,Dog
4926,Cat
4927,Dog
4928,Cat
4929,Cat
4930,Cat
4931,Dog
4932,Dog
4933,Cat
4934,Dog
4935,Cat
4936,Dog
4937,Cat
4938,Dog
4939,Cat
4940,Cat
4941,Dog
4942,Dog
4943,Dog
4944,Dog
4945,Dog
4946,Dog
4947,Cat
4948,Dog
4949,Dog
4950,Dog
4951,Cat
4952,Cat
4953,Cat
4954,Dog
4955,Dog
4956,Cat
4957,Cat
4958,Dog
4959,Dog
4960,Cat
4961,Dog
4962,Dog
4963,Dog
4964,Dog
4965,Dog
4966,Cat
4967,Cat
4968,Dog
4969,Dog
4970,Dog
4971,Cat
4972,Dog
4973,Cat
4974,Cat
4975,Cat
4976,Cat
4977,Cat
4978,Dog
4979,Dog
4980,Cat
4981,Dog
4982,Cat
4983,Cat
4984,Cat
4985,Dog
4986,Cat
4987,Cat
4988,Cat
4989,Dog
4990,Dog
4991,Cat
4992,Cat
4993,Dog
4994,Dog
4995,Cat
4996,Dog
4997,Dog
4998,Cat
4999,Dog
